Transaction_ID,Amount,Distance_from_Home,Device_Type,IP_Risk_Score,Is_Night_Transaction,Is_Fraud
3102,51.41,0.0123,2,0.98,0,0
3103,89.86,4.8088,1,0.47,0,0
3104,45.54,0.0123,2,0.74,1,0
3105,43.45,0.0123,2,0.75,0,0
3106,22.28,0.0123,2,0.29,0,0
3107,11.68,0.0123,2,0.03,0,0
3108,48.09,0.0123,2,0.29,0,0
3109,32.64,0.0123,2,0.74,1,0
3110,62.15,0.0123,2,0.27,1,0
3111,548.81,0.0123,0,0.11,0,0
3112,44.29,0.0123,1,0.89,0,0
3113,563.99,0.0123,2,0.79,0,0
3114,2155.14,0.0123,0,0.53,0,1
3115,76.67,0.0123,2,0.06,0,0
3116,36.01,0.0123,0,0.37,0,0
3117,17.17,0.0123,0,0.79,0,0
3118,451.62,0.0123,2,0.19,0,0
3119,37.5,0.0123,0,0.49,0,0
3120,34.27,0.0123,2,0.64,1,0
3121,111.99,0.0123,2,0.22,0,0
3122,7.81,0.0123,2,0.96,0,0
3123,16.06,4.8088,2,0.04,0,0
3124,315.75,0.0123,1,0.39,0,0
3125,15.91,0.0123,2,0.77,0,0
3126,21.95,0.0123,0,0.92,0,0
3127,46.4,0.0123,2,0.97,0,0
3128,46.33,0.0123,2,0.79,0,0
3129,18.82,0.0123,0,0.98,0,0
3130,12.63,4.8088,0,0.78,0,0
3131,154.37,0.0123,1,0.95,0,0
3132,39.67,0.0123,2,0.53,0,0
3133,85.75,0.0123,0,0.72,0,0
3134,41.67,0.0123,1,0.76,0,0
3135,12.91,0.0123,2,0.37,0,0
3136,1450.68,0.0123,2,0.2,0,0
3137,30.87,0.0123,0,0.16,0,0
3138,35.9,0.0123,1,0.89,0,0
3139,59.63,4.8088,0,0.51,0,0
3140,32.74,0.0123,0,0.92,0,0
3141,60.53,0.0123,2,0.74,0,0
3142,169.57,0.0123,2,0.49,0,0
3143,9.0,0.0123,2,0.17,0,0
3144,39.17,0.0123,0,0.09,0,0
3145,18.43,0.0123,2,0.11,0,0
3146,32.41,0.0123,0,0.5,0,0
3147,13.86,0.0123,0,1.0,0,0
3148,17.43,0.0123,2,0.09,0,0
3149,16.42,0.0123,2,0.66,0,0
3150,26.71,0.0123,0,0.97,0,0
3151,24.01,0.0123,2,0.33,1,0
3152,77.81,0.0123,2,0.56,0,0
3153,32.11,0.0123,0,0.25,0,0
3154,3775.61,0.0123,0,0.79,1,1
3155,12.09,0.0123,2,0.84,0,0
3156,12.23,0.0123,2,0.73,0,0
3157,35.58,0.0123,0,0.74,0,0
3158,1515.82,0.0123,2,0.92,0,1
3159,22.65,0.0123,1,0.32,1,0
3160,22.62,0.0123,0,0.43,0,0
3161,27.9,0.0123,2,0.38,0,0
3162,881.93,0.0123,0,0.08,0,0
3163,22.07,0.0123,0,0.34,0,0
3164,334.72,0.0123,0,0.06,0,0
3165,37.05,0.0123,2,0.18,0,0
3166,40.88,0.0123,1,0.13,0,0
3167,64.48,0.0123,2,0.11,0,0
3168,239.42,0.0123,0,0.91,0,0
3169,68.8,0.0123,2,0.91,0,0
3170,32.14,0.0123,2,0.07,0,0
3171,65.8,0.0123,0,0.6,0,0
3172,31.97,0.0123,0,0.82,1,1
3173,49.82,0.0123,0,0.41,0,0
3174,69.31,0.0123,0,0.41,0,0
3175,47.68,0.0123,0,0.07,0,0
3176,580.07,0.0123,2,0.1,0,0
3177,2686.94,0.0123,2,0.82,0,1
3178,34.23,0.0123,2,0.22,0,0
3179,55.07,0.0123,2,0.29,0,0
3180,36.05,0.0123,2,0.06,0,0
3181,16.92,0.0123,2,0.77,0,0
3182,40.95,0.0123,2,0.17,0,0
3183,6.97,0.0123,0,0.27,0,0
3184,29.9,0.0123,2,0.98,0,0
3185,43.7,0.0123,0,0.97,0,0
3186,3272.89,0.0123,2,0.15,0,1
3187,34.78,0.0123,0,0.77,0,0
3188,34.64,0.0123,0,0.11,0,0
3189,22.04,0.0123,0,0.32,0,0
3190,69.37,0.0123,1,0.44,0,0
3191,17.28,0.0123,2,0.52,0,0
3192,64.52,0.0123,2,0.62,0,0
3193,35.92,0.0123,0,0.88,0,0
3194,39.51,0.0123,2,0.03,0,0
3195,44.76,0.0123,2,0.31,0,0
3196,92.5,0.0123,2,0.68,0,0
3197,46.27,0.0123,2,0.63,0,0
3198,3860.13,0.0123,0,0.07,1,1
3199,33.98,0.0123,2,0.44,0,0
3200,14.72,4.8088,2,0.82,1,1
3201,72.39,0.0123,2,0.83,0,0
3202,46.09,4.8088,0,0.96,0,1
3203,13.81,0.0123,2,0.37,0,0
3204,39.99,0.0123,2,0.77,0,0
3205,16.13,0.0123,2,0.08,0,0
3206,38.92,0.0123,0,0.79,1,0
3207,19.72,0.0123,1,0.97,1,1
3208,71.33,0.0123,2,0.73,0,0
3209,20.91,0.0123,1,0.22,0,0
3210,37.34,0.0123,2,0.29,0,0
3211,13.46,0.0123,2,0.67,1,0
3212,54.81,0.0123,2,0.43,0,0
3213,70.28,0.0123,2,0.14,0,0
3214,16.5,0.0123,1,0.46,0,0
3215,54.16,0.0123,2,0.76,0,0
3216,13.92,0.0123,0,0.29,1,0
3217,21.68,0.0123,2,0.96,0,0
3218,22.14,0.0123,0,0.15,0,0
3219,119.31,0.0123,2,0.87,0,0
3220,24.99,0.0123,0,0.75,0,0
3221,63.36,0.0123,0,0.08,0,0
3222,1894.93,0.0123,2,0.62,0,0
3223,394.06,4.8088,2,0.67,0,0
3224,93.9,0.0123,0,0.13,1,0
3225,26.38,0.0123,2,0.2,0,0
3226,37.56,0.0123,2,0.35,0,0
3227,23.46,0.0123,1,0.46,0,0
3228,347.11,0.0123,0,0.24,0,0
3229,111.51,0.0123,1,0.87,0,0
3230,142.25,4.8088,0,0.19,0,0
3231,46.02,0.0123,2,0.33,1,0
3232,61.08,0.0123,0,0.13,0,0
3233,39.1,0.0123,2,0.05,0,0
3234,28.15,0.0123,2,0.84,0,0
3235,27.06,0.0123,2,0.13,0,0
3236,44.25,0.0123,2,0.78,0,0
3237,30.89,0.0123,0,0.07,0,0
3238,11.88,0.0123,2,0.17,0,0
3239,31.6,0.0123,2,0.05,0,0
3240,61.12,0.0123,0,0.56,0,0
3241,40.24,0.0123,2,0.74,1,0
3242,71.28,0.0123,1,0.56,0,0
3243,339.89,0.0123,0,0.66,0,0
3244,44.0,0.0123,0,0.28,0,0
3245,17.64,0.0123,0,0.59,0,0
3246,23.82,0.0123,0,0.81,0,0
3247,53.1,0.0123,0,0.91,0,0
3248,64.93,0.0123,0,0.12,0,0
3249,31.04,0.0123,0,0.02,0,0
3250,10.71,0.0123,0,0.79,0,0
3251,87.59,0.0123,2,0.41,0,0
3252,38.7,0.0123,2,0.13,1,0
3253,612.04,0.0123,0,0.62,0,0
3254,363.58,0.0123,1,0.98,0,0
3255,37.45,0.0123,0,0.75,0,0
3256,77.48,0.0123,2,0.04,0,0
3257,26.45,0.0123,2,0.67,0,0
3258,110.51,0.0123,2,0.06,1,0
3259,68.34,0.0123,2,0.71,1,0
3260,12.2,0.0123,1,0.61,0,0
3261,40.06,0.0123,0,0.79,0,0
3262,321.37,0.0123,2,0.72,0,0
3263,8.47,0.0123,0,0.21,0,0
3264,17.96,4.8088,1,0.27,0,0
3265,1224.64,0.0123,2,0.26,0,0
3266,85.1,0.0123,2,0.07,0,0
3267,35.1,0.0123,1,0.21,0,0
3268,28.72,0.0123,2,0.63,0,0
3269,8.96,0.0123,2,0.9,0,0
3270,33.98,0.0123,2,0.91,0,0
3271,22.4,0.0123,2,0.37,0,0
3272,59.48,0.0123,2,0.38,1,0
3273,600.0,0.0123,2,0.47,0,0
3274,39.55,0.0123,0,0.21,0,0
3275,478.66,0.0123,2,0.19,0,0
3276,8.56,4.8088,2,0.0,0,0
3277,27.23,0.0123,0,0.22,0,0
3278,222.04,0.0123,2,0.86,0,0
3279,49.76,0.0123,0,0.69,1,0
3280,8.56,0.0123,2,0.29,0,0
3281,18.98,0.0123,2,0.82,0,0
3282,4748.52,0.0123,1,0.34,1,1
3283,23.74,0.0123,0,0.22,0,0
3284,732.38,0.0123,0,0.27,0,1
3285,224.51,0.0123,0,0.83,0,0
3286,20.38,0.0123,2,0.79,1,0
3287,37.57,0.0123,2,0.06,1,0
3288,1349.43,0.0123,0,0.33,1,1
3289,19.4,0.0123,0,0.57,0,0
3290,71.75,4.8088,0,0.33,1,1
3291,22.44,0.0123,0,0.76,0,0
3292,23.19,0.0123,2,0.42,1,0
3293,7.06,0.0123,2,0.95,0,0
3294,31.68,0.0123,0,0.25,1,0
3295,39.16,0.0123,0,0.47,0,0
3296,65.14,0.0123,0,0.25,0,0
3297,46.02,0.0123,0,0.71,0,0
3298,43.55,0.0123,2,0.14,0,0
3299,33.55,0.0123,2,0.2,0,0
3300,20.3,0.0123,2,0.01,0,0
3301,12.3,0.0123,1,0.44,0,0
3302,50.69,0.0123,2,0.5,1,0
3303,33.19,0.0123,0,0.88,0,0
3304,77.23,4.8088,2,0.9,0,1
3305,669.47,0.0123,0,0.86,0,1
3306,861.32,0.0123,2,0.35,1,1
3307,9.59,0.0123,2,0.54,0,0
3308,24.87,0.0123,0,0.71,0,0
3309,22.48,0.0123,0,0.54,0,0
3310,1575.63,0.0123,2,0.46,0,1
3311,145.71,0.0123,0,0.25,0,0
3312,32.29,0.0123,0,0.84,0,0
3313,13.37,0.0123,0,0.22,1,0
3314,288.44,0.0123,0,0.99,0,0
3315,23.97,0.0123,2,0.97,1,1
3316,81.8,0.0123,2,0.24,0,0
3317,7.3,0.0123,2,0.02,1,0
3318,22.64,0.0123,0,0.01,0,0
3319,13.84,0.0123,2,0.58,1,0
3320,57.03,0.0123,1,0.66,1,0
3321,1628.88,4.8088,2,0.34,0,1
3322,46.53,0.0123,0,0.08,0,0
3323,22.69,0.0123,2,0.47,1,0
3324,53.91,0.0123,0,0.17,0,0
3325,34.99,0.0123,0,0.24,0,0
3326,1674.12,0.0123,2,0.14,0,1
3327,465.28,0.0123,2,0.26,1,0
3328,33.88,0.0123,0,0.87,0,0
3329,11.65,0.0123,0,0.56,1,0
3330,90.63,0.0123,2,0.44,0,0
3331,584.41,0.0123,2,0.91,0,1
3332,59.58,0.0123,0,0.75,0,0
3333,36.86,0.0123,0,0.49,1,0
3334,41.64,0.0123,0,0.37,1,0
3335,2065.54,0.0123,1,0.51,0,1
3336,97.52,0.0123,2,0.66,0,0
3337,29.78,0.0123,1,0.42,1,0
3338,38.29,0.0123,0,0.59,1,0
3339,39.86,0.0123,1,0.22,0,0
3340,15.59,0.0123,0,0.07,1,0
3341,66.93,0.0123,0,0.35,0,0
3342,52.01,0.0123,2,0.71,0,0
3343,10.6,0.0123,2,0.88,0,0
3344,40.24,0.0123,2,0.87,1,1
3345,46.71,0.0123,1,0.26,1,0
3346,49.91,0.0123,2,0.15,0,0
3347,12.0,0.0123,2,0.26,0,0
3348,1046.55,0.0123,0,0.42,0,1
3349,9.74,0.0123,1,0.05,1,0
3350,854.17,0.0123,2,0.46,0,0
3351,3.44,0.0123,0,0.92,1,1
3352,1912.78,0.0123,1,0.11,0,1
3353,28.34,0.0123,0,0.68,0,0
3354,15.96,0.0123,0,0.02,0,0
3355,36.68,0.0123,0,0.55,0,0
3356,64.65,0.0123,2,0.87,0,0
3357,24.32,0.0123,2,0.7,1,0
3358,25.26,0.0123,0,0.99,1,1
3359,7.73,0.0123,0,0.33,0,0
3360,19.92,0.0123,0,0.08,0,0
3361,41.7,0.0123,1,0.56,1,0
3362,40.11,0.0123,0,0.23,0,0
3363,932.47,0.0123,1,0.32,0,0
3364,37.79,0.0123,2,0.7,0,0
3365,52.85,0.0123,2,0.93,0,0
3366,13.95,0.0123,2,0.36,0,0
3367,609.64,0.0123,0,0.22,0,0
3368,17.88,0.0123,1,0.84,0,0
3369,11.52,0.0123,2,0.76,1,0
3370,78.51,0.0123,2,0.04,0,0
3371,57.51,0.0123,0,0.83,0,0
3372,14.92,0.0123,0,0.66,1,0
3373,2000.29,0.0123,0,0.83,1,1
3374,2665.04,0.0123,0,0.51,0,1
3375,44.96,0.0123,2,0.25,0,0
3376,29.29,0.0123,0,0.64,0,0
3377,29.41,0.0123,2,0.06,1,0
3378,22.77,0.0123,0,0.78,1,0
3379,53.5,0.0123,0,0.24,0,0
3380,800.79,0.0123,2,0.87,0,1
3381,18.91,0.0123,2,0.87,1,1
3382,1864.52,0.0123,0,0.95,0,1
3383,84.9,0.0123,2,0.18,0,0
3384,7.15,4.8088,2,0.14,0,0
3385,84.0,0.0123,1,0.47,0,0
3386,24.23,0.0123,2,0.01,0,0
3387,35.75,0.0123,2,0.44,0,0
3388,31.47,0.0123,0,0.95,0,0
3389,2917.73,0.0123,2,0.04,0,1
3390,17.35,0.0123,2,0.62,0,0
3391,96.36,0.0123,2,0.3,0,0
3392,22.3,0.0123,0,0.44,0,0
3393,93.86,0.0123,2,0.47,0,0
3394,62.44,0.0123,0,0.89,0,0
3395,9.06,0.0123,0,0.75,0,0
3396,17.13,0.0123,2,0.34,0,0
3397,11.19,0.0123,0,0.05,1,0
3398,67.03,0.0123,0,0.51,0,0
3399,39.6,0.0123,0,0.22,0,0
3400,1386.64,0.0123,1,0.92,0,1
3401,34.73,0.0123,2,0.49,0,0
3402,79.58,0.0123,0,0.37,1,0
3403,97.41,0.0123,0,0.72,0,0
3404,40.75,0.0123,2,0.37,0,0
3405,54.79,0.0123,0,0.98,0,0
3406,9.17,0.0123,0,0.19,0,0
3407,37.7,0.0123,2,0.47,0,0
3408,57.96,0.0123,1,0.16,0,0
3409,19.08,0.0123,0,0.55,0,0
3410,267.12,0.0123,0,0.35,0,0
3411,91.29,0.0123,2,0.86,0,0
3412,7.0,0.0123,2,0.46,1,0
3413,15.78,0.0123,2,0.35,1,0
3414,41.73,0.0123,2,0.34,0,0
3415,16.97,0.0123,0,0.97,1,1
3416,49.26,0.0123,2,0.67,0,0
3417,57.08,0.0123,2,0.03,0,0
3418,42.0,0.0123,0,0.75,0,0
3419,28.06,0.0123,2,0.68,1,0
3420,15.09,0.0123,0,0.67,0,0
3421,19.86,0.0123,0,0.17,0,0
3422,26.86,0.0123,2,0.45,1,0
3423,17.26,0.0123,2,0.99,0,0
3424,45.0,0.0123,0,0.82,1,1
3425,6.64,0.0123,2,0.39,1,0
3426,13.8,0.0123,2,0.77,0,0
3427,53.13,0.0123,2,0.12,1,0
3428,43.99,0.0123,0,0.43,1,0
3429,68.98,0.0123,2,0.06,1,0
3430,101.89,0.0123,0,0.34,0,0
3431,16.21,0.0123,0,0.69,1,0
3432,57.97,0.0123,0,0.41,0,0
3433,20.69,0.0123,2,0.76,0,0
3434,215.46,0.0123,0,0.73,0,0
3435,71.05,0.0123,2,0.09,0,0
3436,31.0,0.0123,2,0.3,0,0
3437,45.68,0.0123,2,0.81,0,0
3438,33.4,0.0123,0,0.63,1,0
3439,1157.42,0.0123,2,0.09,1,1
3440,21.44,0.0123,2,0.15,1,0
3441,63.94,0.0123,2,0.77,0,0
3442,47.2,0.0123,2,0.73,0,0
3443,43.61,0.0123,2,0.1,0,0
3444,33.64,0.0123,2,0.77,1,0
3445,108.29,0.0123,0,0.97,0,0
3446,52.58,0.0123,2,0.23,0,0
3447,38.72,0.0123,0,0.35,0,0
3448,58.74,0.0123,2,0.33,0,0
3449,17.39,4.8088,0,0.62,0,0
3450,13.3,0.0123,2,0.75,0,0
3451,22.23,0.0123,0,0.92,0,0
3452,24.86,0.0123,0,0.85,0,0
3453,48.72,0.0123,0,0.13,0,0
3454,37.96,0.0123,2,0.2,0,0
3455,52.25,0.0123,0,0.5,0,0
3456,44.12,4.8088,2,0.89,0,1
3457,102.59,0.0123,0,0.26,0,0
3458,1833.04,0.0123,1,0.01,0,1
3459,31.17,0.0123,2,0.6,0,0
3460,27.75,0.0123,0,0.63,0,0
3461,33.86,0.0123,1,0.2,0,0
3462,30.1,0.0123,2,0.99,0,0
3463,17.48,0.0123,0,0.91,0,0
3464,25.72,0.0123,2,0.37,0,0
3465,66.39,0.0123,2,0.83,0,0
3466,28.39,0.0123,2,0.92,0,0
3467,64.06,0.0123,0,0.21,0,0
3468,35.23,0.0123,0,0.79,1,0
3469,684.18,0.0123,0,0.49,0,0
3470,92.19,4.8088,2,0.85,0,1
3471,42.76,0.0123,0,0.95,0,0
3472,51.28,0.0123,0,0.84,0,0
3473,21.11,0.0123,2,0.37,0,0
3474,110.33,0.0123,2,0.63,0,0
3475,73.36,0.0123,2,0.44,1,0
3476,68.74,0.0123,2,0.39,0,0
3477,9.33,0.0123,1,0.66,0,0
3478,23.75,0.0123,2,0.48,0,0
3479,40.86,0.0123,2,0.55,1,0
3480,35.16,0.0123,0,0.15,1,0
3481,1665.07,0.0123,0,0.05,0,1
3482,67.79,0.0123,2,0.29,0,0
3483,19.8,0.0123,2,0.53,0,0
3484,611.65,0.0123,0,0.25,0,0
3485,87.28,0.0123,2,0.09,0,0
3486,25.36,0.0123,2,0.28,0,0
3487,24.27,0.0123,1,0.75,1,0
3488,14.37,0.0123,1,0.1,0,0
3489,46.54,0.0123,2,0.85,0,0
3490,78.51,0.0123,2,0.74,1,0
3491,11.34,0.0123,0,0.06,0,0
3492,9.43,0.0123,0,0.81,0,0
3493,156.64,0.0123,0,0.6,1,0
3494,2731.64,0.0123,2,0.24,0,1
3495,18.84,0.0123,0,0.33,1,0
3496,2074.41,0.0123,2,0.56,0,1
3497,8.05,0.0123,0,0.14,1,0
3498,25.45,0.0123,0,0.47,0,0
3499,77.53,0.0123,2,0.29,0,0
3500,76.38,0.0123,2,0.98,1,1
3501,27.13,0.0123,0,0.24,1,0
3502,34.66,0.0123,2,0.49,1,0
3503,77.85,0.0123,2,0.15,0,0
3504,39.69,0.0123,0,0.73,0,0
3505,58.76,0.0123,0,0.98,0,0
3506,74.2,0.0123,0,0.55,1,0
3507,11.73,0.0123,0,0.09,0,0
3508,28.84,0.0123,0,0.05,1,0
3509,36.1,0.0123,0,0.96,0,0
3510,32.53,0.0123,2,0.59,0,0
3511,19.13,0.0123,2,0.97,0,0
3512,13.61,0.0123,0,0.56,0,0
3513,27.27,0.0123,2,0.96,0,0
3514,100.4,0.0123,2,0.99,0,0
3515,25.22,0.0123,1,0.2,1,0
3516,14.19,0.0123,2,0.46,0,0
3517,19.42,0.0123,0,0.03,0,0
3518,418.54,0.0123,2,0.9,0,0
3519,30.04,0.0123,0,0.22,0,0
3520,25.67,0.0123,2,0.36,1,0
3521,45.43,0.0123,0,0.17,0,0
3522,5.49,0.0123,0,0.62,0,0
3523,62.88,0.0123,0,0.36,0,0
3524,22.51,0.0123,2,0.96,0,0
3525,77.81,0.0123,0,0.7,0,0
3526,18.01,0.0123,0,0.37,0,0
3527,9.1,0.0123,2,0.22,0,0
3528,62.36,0.0123,2,0.36,0,0
3529,52.62,0.0123,1,0.62,1,0
3530,34.51,0.0123,2,0.23,0,0
3531,42.85,0.0123,0,0.72,0,0
3532,56.04,0.0123,0,0.29,0,0
3533,40.17,0.0123,0,0.73,0,0
3534,87.48,0.0123,1,0.04,0,0
3535,98.86,0.0123,0,0.92,0,0
3536,13.1,0.0123,0,0.15,0,0
3537,19.96,0.0123,0,0.2,0,0
3538,10.79,0.0123,0,0.52,0,0
3539,22.19,0.0123,2,0.12,0,0
3540,16.21,0.0123,2,0.17,0,0
3541,38.97,0.0123,2,0.07,0,0
3542,45.92,4.8088,0,0.0,0,0
3543,81.73,0.0123,2,0.34,1,0
3544,1346.8,0.0123,2,0.57,0,1
3545,72.81,4.8088,2,0.59,0,0
3546,14.6,0.0123,2,0.88,0,0
3547,37.69,0.0123,2,0.95,0,0
3548,19.63,0.0123,0,0.34,0,0
3549,68.66,0.0123,2,0.16,0,0
3550,29.35,0.0123,2,0.04,0,0
3551,61.98,0.0123,0,0.94,0,0
3552,21.81,0.0123,2,0.38,1,0
3553,86.96,0.0123,0,0.88,0,0
3554,49.33,0.0123,0,0.42,0,0
3555,29.08,0.0123,0,0.86,0,0
3556,82.06,0.0123,0,0.46,1,0
3557,14.43,0.0123,1,0.75,0,0
3558,48.99,0.0123,2,0.46,0,0
3559,41.58,0.0123,0,0.49,0,0
3560,44.27,0.0123,2,0.25,0,0
3561,54.01,0.0123,2,0.6,1,0
3562,25.54,0.0123,0,0.63,0,0
3563,6.06,0.0123,0,0.2,0,0
3564,25.6,0.0123,2,0.68,1,0
3565,39.17,0.0123,0,0.1,0,0
3566,624.42,0.0123,0,0.02,0,0
3567,420.44,0.0123,0,0.02,0,0
3568,32.42,0.0123,0,0.33,1,0
3569,19.47,0.0123,0,0.42,0,0
3570,2834.52,0.0123,2,0.9,0,1
3571,626.22,0.0123,1,0.86,1,1
3572,51.96,0.0123,2,0.55,0,0
3573,68.39,0.0123,2,0.63,0,0
3574,18.1,0.0123,2,0.47,0,0
3575,15.77,0.0123,0,0.96,0,0
3576,54.96,0.0123,0,0.97,1,1
3577,15.82,0.0123,2,0.05,0,0
3578,36.39,0.0123,2,0.69,0,0
3579,66.13,0.0123,2,0.23,0,0
3580,32.96,0.0123,0,0.86,0,0
3581,12.17,0.0123,2,0.99,0,0
3582,15.71,0.0123,0,0.12,0,0
3583,12.32,0.0123,0,0.09,0,0
3584,49.21,0.0123,0,0.99,0,0
3585,39.83,0.0123,2,0.45,1,0
3586,21.03,0.0123,1,0.99,0,0
3587,34.85,0.0123,2,0.21,0,0
3588,22.77,0.0123,0,0.44,1,0
3589,55.33,0.0123,2,0.99,0,0
3590,15.8,4.8088,2,0.82,1,1
3591,15.89,0.0123,2,0.26,0,0
3592,31.32,0.0123,0,0.67,0,0
3593,32.98,0.0123,0,0.08,0,0
3594,62.17,0.0123,2,0.28,0,0
3595,36.41,4.8088,2,0.36,0,0
3596,30.0,0.0123,0,0.76,0,0
3597,37.42,0.0123,0,0.04,0,0
3598,283.21,0.0123,0,0.6,1,0
3599,32.1,0.0123,2,0.05,0,0
3600,82.03,0.0123,0,0.02,1,0
3601,443.22,0.0123,1,0.53,0,0
3602,54.12,0.0123,2,0.79,0,0
3603,30.13,0.0123,0,0.94,0,0
3604,440.23,0.0123,0,0.08,0,0
3605,60.43,4.8088,2,0.94,0,1
3606,10.87,0.0123,2,0.12,0,0
3607,467.12,0.0123,2,0.72,0,0
3608,128.34,0.0123,2,0.29,1,0
3609,31.72,0.0123,1,0.75,0,0
3610,11.96,0.0123,2,0.58,0,0
3611,14.64,0.0123,2,0.56,0,0
3612,35.93,4.8088,2,0.79,0,0
3613,71.23,0.0123,2,0.22,0,0
3614,75.58,0.0123,0,0.92,1,1
3615,16.78,0.0123,0,0.9,0,0
3616,34.18,0.0123,0,0.12,0,0
3617,1024.99,0.0123,1,0.48,0,1
3618,634.51,0.0123,0,0.44,0,0
3619,10.44,0.0123,2,0.78,0,0
3620,9.2,0.0123,0,0.21,0,0
3621,60.03,0.0123,0,0.99,0,0
3622,990.76,0.0123,2,0.05,0,1
3623,71.59,0.0123,2,0.3,0,0
3624,991.67,0.0123,2,0.81,0,1
3625,58.97,0.0123,2,0.44,0,0
3626,55.46,4.8088,1,0.83,1,1
3627,23.47,0.0123,1,0.62,0,0
3628,31.44,0.0123,2,0.49,0,0
3629,27.81,0.0123,2,0.66,0,0
3630,9.1,0.0123,1,0.77,0,0
3631,18.87,0.0123,2,0.07,0,0
3632,531.29,0.0123,1,0.78,0,0
3633,10.82,0.0123,2,0.33,0,0
3634,27.58,0.0123,0,0.47,0,0
3635,37.55,0.0123,2,0.72,0,0
3636,13.43,0.0123,2,0.8,0,0
3637,148.6,0.0123,0,0.95,0,0
3638,14.97,0.0123,2,0.51,0,0
3639,28.26,0.0123,2,0.18,1,0
3640,1219.39,0.0123,0,0.08,0,0
3641,43.96,0.0123,2,0.93,0,0
3642,547.67,0.0123,2,0.79,0,0
3643,47.35,0.0123,2,0.73,0,0
3644,2917.91,0.0123,2,0.78,0,1
3645,10.46,0.0123,0,0.7,0,0
3646,19.23,0.0123,2,0.63,0,0
3647,8.83,0.0123,2,0.34,0,0
3648,23.33,0.0123,2,0.03,0,0
3649,15.1,0.0123,1,0.94,1,1
3650,1176.77,0.0123,2,0.14,0,1
3651,21.44,0.0123,2,0.11,0,0
3652,13.77,0.0123,2,0.29,0,0
3653,870.86,0.0123,0,0.63,0,0
3654,33.86,0.0123,0,0.62,0,0
3655,554.14,0.0123,2,0.25,0,0
3656,20.57,0.0123,0,0.29,1,0
3657,25.41,0.0123,0,0.82,0,0
3658,14.92,0.0123,0,0.76,0,0
3659,102.78,0.0123,2,0.16,0,0
3660,27.82,0.0123,1,0.67,0,0
3661,696.75,0.0123,2,0.26,0,0
3662,35.06,0.0123,2,0.4,1,0
3663,26.37,0.0123,0,0.61,0,0
3664,38.59,0.0123,2,0.44,1,0
3665,15.01,0.0123,2,0.04,0,0
3666,29.18,0.0123,2,0.0,0,0
3667,20.85,0.0123,0,0.9,1,1
3668,42.0,0.0123,2,0.82,0,0
3669,16.32,0.0123,2,0.77,0,0
3670,57.51,0.0123,2,0.06,0,0
3671,70.56,0.0123,2,0.88,0,0
3672,27.1,0.0123,0,0.84,0,0
3673,76.62,0.0123,0,0.76,0,0
3674,225.85,0.0123,0,0.63,0,0
3675,21.01,4.8088,2,0.19,1,1
3676,232.67,4.8088,2,0.97,1,1
3677,35.57,0.0123,0,0.34,0,0
3678,23.89,0.0123,2,0.92,1,1
3679,65.33,0.0123,0,0.57,0,0
3680,19.7,0.0123,2,0.32,0,0
3681,34.15,0.0123,2,0.27,0,0
3682,38.2,0.0123,0,0.21,0,0
3683,61.37,0.0123,0,0.86,1,1
3684,8.61,0.0123,2,0.23,1,0
3685,43.0,0.0123,2,0.17,0,0
3686,56.38,0.0123,1,0.79,0,0
3687,20.93,0.0123,0,0.16,1,0
3688,61.24,0.0123,0,0.4,1,0
3689,49.6,4.8088,0,0.9,0,1
3690,45.11,0.0123,0,0.42,0,0
3691,40.04,0.0123,0,0.48,0,0
3692,47.73,0.0123,0,0.16,0,0
3693,39.04,0.0123,2,0.93,0,0
3694,1622.55,4.8088,0,0.52,0,1
3695,316.5,0.0123,0,0.6,0,0
3696,19.53,0.0123,2,0.8,0,0
3697,19.78,0.0123,2,0.72,0,0
3698,86.62,0.0123,1,0.87,0,0
3699,14.52,0.0123,0,0.53,1,0
3700,27.7,0.0123,2,0.52,0,0
3701,21.54,0.0123,2,0.89,0,0
3702,23.34,0.0123,0,0.85,0,0
3703,2259.67,0.0123,0,0.35,0,1
3704,42.44,0.0123,2,0.09,1,0
3705,419.78,0.0123,2,0.08,0,0
3706,41.18,0.0123,2,0.23,1,0
3707,50.35,0.0123,0,0.14,0,0
3708,14.3,0.0123,0,0.41,0,0
3709,22.34,4.8088,1,0.31,1,1
3710,71.18,0.0123,0,0.29,0,0
3711,77.87,0.0123,2,0.88,0,0
3712,90.58,0.0123,0,0.53,0,0
3713,11.46,4.8088,0,0.44,1,1
3714,56.44,0.0123,2,0.85,0,0
3715,23.99,0.0123,0,0.63,1,0
3716,67.16,0.0123,2,0.35,0,0
3717,31.24,4.8088,2,0.75,0,0
3718,21.9,0.0123,0,0.85,0,0
3719,105.4,0.0123,0,0.45,0,0
3720,55.02,0.0123,0,0.04,0,0
3721,631.39,0.0123,2,0.75,0,0
3722,848.8,0.0123,2,0.31,1,1
3723,67.03,0.0123,2,0.16,0,0
3724,88.21,0.0123,1,0.8,0,0
3725,14.89,0.0123,0,0.05,0,0
3726,11.42,0.0123,2,0.02,0,0
3727,1521.24,0.0123,0,0.26,0,1
3728,38.74,0.0123,2,0.65,0,0
3729,31.31,0.0123,2,0.3,0,0
3730,72.73,0.0123,0,0.0,0,0
3731,16.93,0.0123,0,0.35,1,0
3732,35.57,0.0123,2,0.12,0,0
3733,21.77,0.0123,0,0.58,0,0
