Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud
TRX-003351,2025-01-08 13:44:00,CUST-1792,854.17,Electronics,0.0123,iOS,0.46,104.93,0,0,0
TRX-003352,2025-02-22 03:41:00,CUST-1232,3.44,Transport,0.0123,Android,0.92,97.33,1,1,1
TRX-003353,2025-03-01 19:20:00,CUST-1084,1912.78,Luxury_Goods,0.0123,Web_Browser,0.11,97.25,1,0,1
TRX-003354,2025-03-15 19:32:00,CUST-1621,28.34,Transport,0.0123,Android,0.68,71.82,1,0,0
TRX-003355,2025-03-20 13:30:00,CUST-1627,15.96,Transport,0.0123,Android,0.02,73.56,0,0,0
TRX-003356,2025-03-30 18:46:00,CUST-1414,36.68,Food_Dining,0.0123,Android,0.55,90.98,1,0,0
TRX-003357,2025-01-31 06:25:00,CUST-1459,64.65,Groceries,0.0123,iOS,0.87,121.46,0,0,0
TRX-003358,2025-02-12 02:38:00,CUST-1316,24.32,Groceries,0.0123,iOS,0.7,109.99,0,1,0
TRX-003359,2025-01-08 01:48:00,CUST-1843,25.26,Online_Services,0.0123,Android,0.99,131.72,0,1,1
TRX-003360,2025-03-28 08:59:00,CUST-1416,7.73,Transport,0.0123,Android,0.33,90.82,0,0,0
TRX-003361,2025-02-21 18:27:00,CUST-1489,19.92,Groceries,0.0123,Android,0.08,48.97,0,0,0
TRX-003362,2025-01-20 03:04:00,CUST-1925,41.7,Groceries,0.0123,Web_Browser,0.56,88.88,0,1,0
TRX-003363,2025-03-05 06:48:00,CUST-1950,40.11,Food_Dining,0.0123,Android,0.23,91.67,0,0,0
TRX-003364,2025-01-24 14:46:00,CUST-1633,932.47,Electronics,0.0123,Web_Browser,0.32,124.16,0,0,0
TRX-003365,2025-02-14 17:00:00,CUST-1325,37.79,Food_Dining,0.0123,iOS,0.7,84.3,0,0,0
TRX-003366,2025-03-25 10:02:00,CUST-1072,52.85,Groceries,0.0123,iOS,0.93,60.88,0,0,0
TRX-003367,2025-02-02 22:21:00,CUST-1823,13.95,Transport,0.0123,iOS,0.36,70.85,1,0,0
TRX-003368,2025-03-05 06:30:00,CUST-1845,609.64,Electronics,0.0123,Android,0.22,109.44,0,0,0
TRX-003369,2025-02-09 07:20:00,CUST-1974,17.88,Online_Services,0.0123,Web_Browser,0.84,86.04,1,0,0
TRX-003370,2025-01-03 01:11:00,CUST-1564,11.52,Transport,0.0123,iOS,0.76,121.08,0,1,0
TRX-003371,2025-01-15 12:30:00,CUST-1591,78.51,Groceries,0.0123,iOS,0.04,112.23,0,0,0
TRX-003372,2025-01-26 20:01:00,CUST-1592,57.51,Groceries,0.0123,Android,0.83,51.42,1,0,0
TRX-003373,2025-03-14 02:56:00,CUST-1652,14.92,Food_Dining,0.0123,Android,0.66,70.94,0,1,0
TRX-003374,2025-02-19 03:17:00,CUST-1670,2000.29,Luxury_Goods,0.0123,Android,0.83,106.02,0,1,1
TRX-003375,2025-02-27 05:07:00,CUST-1864,2665.04,Luxury_Goods,0.0123,Android,0.51,130.08,0,0,1
TRX-003376,2025-03-26 14:18:00,CUST-1963,44.96,Food_Dining,0.0123,iOS,0.25,92.62,0,0,0
TRX-003377,2025-02-27 05:25:00,CUST-1767,29.29,Transport,0.0123,Android,0.64,109.0,0,0,0
TRX-003378,2025-01-27 01:51:00,CUST-1951,29.41,Groceries,0.0123,iOS,0.06,57.96,0,1,0
TRX-003379,2025-03-19 04:21:00,CUST-1020,22.77,Groceries,0.0123,Android,0.78,73.8,0,1,0
TRX-003380,2025-02-12 16:45:00,CUST-1215,53.5,Groceries,0.0123,Android,0.24,100.09,0,0,0
TRX-003381,2025-02-13 10:19:00,CUST-1167,800.79,Electronics,0.0123,iOS,0.87,131.29,0,0,1
TRX-003382,2025-01-09 02:22:00,CUST-1940,18.91,Food_Dining,0.0123,iOS,0.87,78.69,0,1,1
TRX-003383,2025-03-01 19:08:00,CUST-1954,1864.52,Luxury_Goods,0.0123,Android,0.95,140.24,1,0,1
TRX-003384,2025-02-28 21:16:00,CUST-1064,84.9,Groceries,0.0123,iOS,0.18,50.49,0,0,0
TRX-003385,2025-03-20 14:00:00,CUST-1258,7.15,Transport,4.8088,iOS,0.14,107.65,0,0,0
TRX-003386,2025-02-17 19:10:00,CUST-1059,84.0,Groceries,0.0123,Web_Browser,0.47,87.45,0,0,0
TRX-003387,2025-03-22 22:44:00,CUST-1649,24.23,Transport,0.0123,iOS,0.01,73.31,1,0,0
TRX-003388,2025-02-18 15:52:00,CUST-1293,35.75,Online_Services,0.0123,iOS,0.44,93.39,0,0,0
TRX-003389,2025-02-22 18:43:00,CUST-1504,31.47,Groceries,0.0123,Android,0.95,45.17,1,0,0
TRX-003390,2025-01-07 23:22:00,CUST-1343,2917.73,Luxury_Goods,0.0123,iOS,0.04,42.16,0,0,1
TRX-003391,2025-01-30 13:38:00,CUST-1534,17.35,Food_Dining,0.0123,iOS,0.62,119.35,0,0,0
TRX-003392,2025-02-03 11:17:00,CUST-1156,96.36,Groceries,0.0123,iOS,0.3,89.98,0,0,0
TRX-003393,2025-03-29 10:45:00,CUST-1387,22.3,Transport,0.0123,Android,0.44,30.31,1,0,0
TRX-003394,2025-01-28 07:36:00,CUST-1188,93.86,Groceries,0.0123,iOS,0.47,87.58,0,0,0
TRX-003395,2025-01-15 09:33:00,CUST-1122,62.44,Food_Dining,0.0123,Android,0.89,155.68,0,0,0
TRX-003396,2025-01-11 23:11:00,CUST-1015,9.06,Transport,0.0123,Android,0.75,104.46,1,0,0
TRX-003397,2025-02-19 19:49:00,CUST-1072,17.13,Transport,0.0123,iOS,0.34,89.67,0,0,0
TRX-003398,2025-01-06 04:30:00,CUST-1623,11.19,Transport,0.0123,Android,0.05,79.1,0,1,0
TRX-003399,2025-02-04 16:45:00,CUST-1926,67.03,Online_Services,0.0123,Android,0.51,86.33,0,0,0
TRX-003400,2025-02-21 09:51:00,CUST-1032,39.6,Groceries,0.0123,Android,0.22,81.65,0,0,0
TRX-003401,2025-02-03 16:29:00,CUST-1747,1386.64,Electronics,0.0123,Web_Browser,0.92,139.26,0,0,1
TRX-003402,2025-01-05 07:03:00,CUST-1684,34.73,Food_Dining,0.0123,iOS,0.49,104.32,1,0,0
TRX-003403,2025-02-26 01:22:00,CUST-1189,79.58,Groceries,0.0123,Android,0.37,106.48,0,1,0
TRX-003404,2025-03-22 13:01:00,CUST-1913,97.41,Groceries,0.0123,Android,0.72,90.37,1,0,0
TRX-003405,2025-03-06 17:34:00,CUST-1563,40.75,Food_Dining,0.0123,iOS,0.37,63.16,0,0,0
TRX-003406,2025-02-17 19:23:00,CUST-1734,54.79,Groceries,0.0123,Android,0.98,67.32,0,0,0
TRX-003407,2025-01-24 15:39:00,CUST-1635,9.17,Transport,0.0123,Android,0.19,119.98,0,0,0
TRX-003408,2025-01-19 09:50:00,CUST-1125,37.7,Online_Services,0.0123,iOS,0.47,56.98,1,0,0
TRX-003409,2025-03-15 20:59:00,CUST-1436,57.96,Groceries,0.0123,Web_Browser,0.16,134.02,1,0,0
TRX-003410,2025-02-07 19:17:00,CUST-1291,19.08,Online_Services,0.0123,Android,0.55,104.0,0,0,0
TRX-003411,2025-03-02 18:08:00,CUST-1584,267.12,Electronics,0.0123,Android,0.35,68.75,1,0,0
TRX-003412,2025-03-29 23:34:00,CUST-1271,91.29,Online_Services,0.0123,iOS,0.86,87.24,1,0,0
TRX-003413,2025-02-04 00:26:00,CUST-1071,7.0,Transport,0.0123,iOS,0.46,146.08,0,1,0
TRX-003414,2025-02-07 02:58:00,CUST-1283,15.78,Food_Dining,0.0123,iOS,0.35,39.88,0,1,0
TRX-003415,2025-03-02 17:11:00,CUST-1720,41.73,Food_Dining,0.0123,iOS,0.34,42.8,1,0,0
TRX-003416,2025-02-03 04:31:00,CUST-1717,16.97,Transport,0.0123,Android,0.97,87.21,0,1,1
TRX-003417,2025-03-22 06:29:00,CUST-1708,49.26,Online_Services,0.0123,iOS,0.67,80.96,1,0,0
TRX-003418,2025-02-17 13:04:00,CUST-1728,57.08,Groceries,0.0123,iOS,0.03,110.56,0,0,0
TRX-003419,2025-03-08 11:00:00,CUST-1496,42.0,Groceries,0.0123,Android,0.75,44.67,1,0,0
TRX-003420,2025-03-15 01:28:00,CUST-1705,28.06,Transport,0.0123,iOS,0.68,119.63,1,1,0
TRX-003421,2025-02-03 17:46:00,CUST-1149,15.09,Food_Dining,0.0123,Android,0.67,101.39,0,0,0
TRX-003422,2025-03-26 23:28:00,CUST-1614,19.86,Groceries,0.0123,Android,0.17,45.93,0,0,0
TRX-003423,2025-03-30 03:53:00,CUST-1524,26.86,Online_Services,0.0123,iOS,0.45,134.01,1,1,0
TRX-003424,2025-03-08 18:27:00,CUST-1910,17.26,Transport,0.0123,iOS,0.99,86.99,1,0,0
TRX-003425,2025-01-22 03:12:00,CUST-1046,45.0,Food_Dining,0.0123,Android,0.82,77.9,0,1,1
TRX-003426,2025-03-07 00:33:00,CUST-1075,6.64,Transport,0.0123,iOS,0.39,124.78,0,1,0
TRX-003427,2025-03-29 05:33:00,CUST-1115,13.8,Transport,0.0123,iOS,0.77,23.04,1,0,0
TRX-003428,2025-02-12 01:31:00,CUST-1118,53.13,Groceries,0.0123,iOS,0.12,104.92,0,1,0
TRX-003429,2025-02-25 02:07:00,CUST-1076,43.99,Food_Dining,0.0123,Android,0.43,137.21,0,1,0
TRX-003430,2025-02-03 02:02:00,CUST-1270,68.98,Groceries,0.0123,iOS,0.06,138.23,0,1,0
TRX-003431,2025-02-17 08:32:00,CUST-1562,101.89,Groceries,0.0123,Android,0.34,103.76,0,0,0
TRX-003432,2025-01-07 02:48:00,CUST-1274,16.21,Transport,0.0123,Android,0.69,93.76,0,1,0
TRX-003433,2025-01-20 13:02:00,CUST-1119,57.97,Online_Services,0.0123,Android,0.41,140.45,0,0,0
TRX-003434,2025-03-11 22:21:00,CUST-1031,20.69,Food_Dining,0.0123,iOS,0.76,82.9,0,0,0
TRX-003435,2025-01-22 13:34:00,CUST-1620,215.46,Groceries,0.0123,Android,0.73,135.56,0,0,0
TRX-003436,2025-03-17 13:49:00,CUST-1427,71.05,Groceries,0.0123,iOS,0.09,120.18,0,0,0
TRX-003437,2025-03-20 07:15:00,CUST-1646,31.0,Food_Dining,0.0123,iOS,0.3,80.99,0,0,0
TRX-003438,2025-01-23 21:04:00,CUST-1079,45.68,Food_Dining,0.0123,iOS,0.81,100.08,0,0,0
TRX-003439,2025-03-13 03:15:00,CUST-1843,33.4,Food_Dining,0.0123,Android,0.63,121.3,0,1,0
TRX-003440,2025-03-30 03:10:00,CUST-1886,1157.42,Luxury_Goods,0.0123,iOS,0.09,106.69,1,1,1
TRX-003441,2025-02-21 00:32:00,CUST-1539,21.44,Transport,0.0123,iOS,0.15,71.62,0,1,0
TRX-003442,2025-01-28 21:30:00,CUST-1032,63.94,Groceries,0.0123,iOS,0.77,78.31,0,0,0
TRX-003443,2025-01-25 16:42:00,CUST-1132,47.2,Groceries,0.0123,iOS,0.73,69.7,1,0,0
TRX-003444,2025-03-23 21:52:00,CUST-1429,43.61,Online_Services,0.0123,iOS,0.1,128.07,1,0,0
TRX-003445,2025-02-23 04:25:00,CUST-1433,33.64,Online_Services,0.0123,iOS,0.77,51.35,1,1,0
TRX-003446,2025-03-22 21:13:00,CUST-1623,108.29,Food_Dining,0.0123,Android,0.97,165.68,1,0,0
TRX-003447,2025-02-25 11:47:00,CUST-1782,52.58,Online_Services,0.0123,iOS,0.23,67.8,0,0,0
TRX-003448,2025-02-17 05:08:00,CUST-1776,38.72,Online_Services,0.0123,Android,0.35,100.13,0,0,0
TRX-003449,2025-01-14 19:46:00,CUST-1002,58.74,Online_Services,0.0123,iOS,0.33,117.13,0,0,0
TRX-003450,2025-02-14 17:19:00,CUST-1043,17.39,Food_Dining,4.8088,Android,0.62,75.09,0,0,0
TRX-003451,2025-02-01 21:17:00,CUST-1806,13.3,Transport,0.0123,iOS,0.75,83.07,1,0,0
TRX-003452,2025-02-02 05:14:00,CUST-1198,22.23,Online_Services,0.0123,Android,0.92,144.74,1,0,0
TRX-003453,2025-01-06 15:34:00,CUST-1433,24.86,Groceries,0.0123,Android,0.85,74.5,0,0,0
TRX-003454,2025-01-11 15:30:00,CUST-1902,48.72,Groceries,0.0123,Android,0.13,65.73,1,0,0
TRX-003455,2025-02-08 13:42:00,CUST-1222,37.96,Online_Services,0.0123,iOS,0.2,136.28,1,0,0
TRX-003456,2025-03-12 15:12:00,CUST-1469,52.25,Groceries,0.0123,Android,0.5,136.49,0,0,0
TRX-003457,2025-01-01 21:18:00,CUST-1356,44.12,Food_Dining,4.8088,iOS,0.89,105.1,0,0,1
TRX-003458,2025-03-20 16:05:00,CUST-1072,102.59,Online_Services,0.0123,Android,0.26,73.77,0,0,0
TRX-003459,2025-03-06 22:05:00,CUST-1112,1833.04,Luxury_Goods,0.0123,Web_Browser,0.01,137.23,0,0,1
TRX-003460,2025-02-03 20:40:00,CUST-1269,31.17,Groceries,0.0123,iOS,0.6,60.7,0,0,0
TRX-003461,2025-01-02 17:55:00,CUST-1458,27.75,Transport,0.0123,Android,0.63,131.13,0,0,0
TRX-003462,2025-03-13 14:32:00,CUST-1312,33.86,Food_Dining,0.0123,Web_Browser,0.2,81.82,0,0,0
TRX-003463,2025-02-11 18:25:00,CUST-1078,30.1,Groceries,0.0123,iOS,0.99,47.42,0,0,0
TRX-003464,2025-01-04 23:34:00,CUST-1687,17.48,Transport,0.0123,Android,0.91,98.75,1,0,0
TRX-003465,2025-01-04 20:22:00,CUST-1748,25.72,Food_Dining,0.0123,iOS,0.37,64.68,1,0,0
TRX-003466,2025-03-01 20:04:00,CUST-1057,66.39,Groceries,0.0123,iOS,0.83,108.93,1,0,0
TRX-003467,2025-01-28 21:59:00,CUST-1776,28.39,Groceries,0.0123,iOS,0.92,65.34,0,0,0
TRX-003468,2025-03-29 17:37:00,CUST-1724,64.06,Food_Dining,0.0123,Android,0.21,116.59,1,0,0
TRX-003469,2025-01-09 03:54:00,CUST-1704,35.23,Transport,0.0123,Android,0.79,134.97,0,1,0
TRX-003470,2025-01-23 17:39:00,CUST-1131,684.18,Electronics,0.0123,Android,0.49,115.99,0,0,0
TRX-003471,2025-01-19 13:15:00,CUST-1852,92.19,Groceries,4.8088,iOS,0.85,110.74,1,0,1
TRX-003472,2025-02-09 18:55:00,CUST-1987,42.76,Online_Services,0.0123,Android,0.95,140.45,1,0,0
TRX-003473,2025-03-15 10:53:00,CUST-1120,51.28,Food_Dining,0.0123,Android,0.84,62.39,1,0,0
TRX-003474,2025-02-26 12:27:00,CUST-1042,21.11,Transport,0.0123,iOS,0.37,62.44,0,0,0
TRX-003475,2025-01-27 10:01:00,CUST-1324,110.33,Food_Dining,0.0123,iOS,0.63,91.79,0,0,0
TRX-003476,2025-02-27 01:20:00,CUST-1968,73.36,Online_Services,0.0123,iOS,0.44,86.4,0,1,0
TRX-003477,2025-03-16 16:38:00,CUST-1063,68.74,Online_Services,0.0123,iOS,0.39,73.58,1,0,0
TRX-003478,2025-01-23 14:18:00,CUST-1583,9.33,Transport,0.0123,Web_Browser,0.66,131.55,0,0,0
TRX-003479,2025-01-29 15:18:00,CUST-1935,23.75,Food_Dining,0.0123,iOS,0.48,120.28,0,0,0
TRX-003480,2025-01-23 01:08:00,CUST-1733,40.86,Groceries,0.0123,iOS,0.55,85.88,0,1,0
TRX-003481,2025-02-26 00:09:00,CUST-1577,35.16,Groceries,0.0123,Android,0.15,129.73,0,1,0
TRX-003482,2025-02-18 05:05:00,CUST-1208,1665.07,Luxury_Goods,0.0123,Android,0.05,153.33,0,0,1
TRX-003483,2025-01-25 15:33:00,CUST-1837,67.79,Groceries,0.0123,iOS,0.29,69.59,1,0,0
TRX-003484,2025-02-02 12:23:00,CUST-1667,19.8,Transport,0.0123,iOS,0.53,98.77,1,0,0
TRX-003485,2025-02-04 14:48:00,CUST-1173,611.65,Electronics,0.0123,Android,0.25,52.22,0,0,0
TRX-003486,2025-01-14 12:34:00,CUST-1067,87.28,Groceries,0.0123,iOS,0.09,117.24,0,0,0
TRX-003487,2025-01-07 10:49:00,CUST-1719,25.36,Transport,0.0123,iOS,0.28,94.8,0,0,0
TRX-003488,2025-01-19 02:59:00,CUST-1023,24.27,Transport,0.0123,Web_Browser,0.75,72.58,1,1,0
TRX-003489,2025-01-26 22:12:00,CUST-1747,14.37,Food_Dining,0.0123,Web_Browser,0.1,91.35,1,0,0
TRX-003490,2025-02-17 09:42:00,CUST-1342,46.54,Groceries,0.0123,iOS,0.85,70.5,0,0,0
TRX-003491,2025-03-31 02:20:00,CUST-1820,78.51,Online_Services,0.0123,iOS,0.74,113.33,0,1,0
TRX-003492,2025-01-08 16:55:00,CUST-1289,11.34,Transport,0.0123,Android,0.06,88.71,0,0,0
TRX-003493,2025-02-20 13:55:00,CUST-1629,9.43,Transport,0.0123,Android,0.81,123.17,0,0,0
TRX-003494,2025-02-18 00:25:00,CUST-1264,156.64,Groceries,0.0123,Android,0.6,112.18,0,1,0
TRX-003495,2025-02-21 16:10:00,CUST-1400,2731.64,Luxury_Goods,0.0123,iOS,0.24,76.12,0,0,1
TRX-003496,2025-01-09 02:03:00,CUST-1778,18.84,Transport,0.0123,Android,0.33,117.42,0,1,0
TRX-003497,2025-03-09 07:18:00,CUST-1004,2074.41,Luxury_Goods,0.0123,iOS,0.56,117.52,1,0,1
TRX-003498,2025-03-29 04:28:00,CUST-1183,8.05,Transport,0.0123,Android,0.14,59.47,1,1,0
TRX-003499,2025-02-12 08:40:00,CUST-1284,25.45,Food_Dining,0.0123,Android,0.47,105.97,0,0,0
TRX-003500,2025-02-24 07:54:00,CUST-1742,77.53,Online_Services,0.0123,iOS,0.29,139.07,0,0,0
TRX-003501,2025-01-31 04:32:00,CUST-1718,76.38,Groceries,0.0123,iOS,0.98,46.3,0,1,1
TRX-003502,2025-03-24 00:29:00,CUST-1982,27.13,Food_Dining,0.0123,Android,0.24,109.39,0,1,0
TRX-003503,2025-02-16 00:02:00,CUST-1200,34.66,Groceries,0.0123,iOS,0.49,80.37,1,1,0
TRX-003504,2025-02-13 18:40:00,CUST-1301,77.85,Food_Dining,0.0123,iOS,0.15,119.04,0,0,0
TRX-003505,2025-03-19 10:27:00,CUST-1698,39.69,Food_Dining,0.0123,Android,0.73,142.37,0,0,0
TRX-003506,2025-02-26 19:28:00,CUST-1389,58.76,Food_Dining,0.0123,Android,0.98,144.96,0,0,0
TRX-003507,2025-01-16 03:09:00,CUST-1148,74.2,Online_Services,0.0123,Android,0.55,97.13,0,1,0
TRX-003508,2025-02-01 19:53:00,CUST-1154,11.73,Transport,0.0123,Android,0.09,165.26,1,0,0
TRX-003509,2025-03-04 03:43:00,CUST-1690,28.84,Groceries,0.0123,Android,0.05,106.42,0,1,0
TRX-003510,2025-03-16 09:37:00,CUST-1128,36.1,Transport,0.0123,Android,0.96,131.1,1,0,0
TRX-003511,2025-01-09 20:31:00,CUST-1746,32.53,Online_Services,0.0123,iOS,0.59,74.07,0,0,0
TRX-003512,2025-03-17 15:14:00,CUST-1163,19.13,Transport,0.0123,iOS,0.97,160.94,0,0,0
TRX-003513,2025-02-23 22:59:00,CUST-1852,13.61,Transport,0.0123,Android,0.56,111.74,1,0,0
TRX-003514,2025-01-17 19:14:00,CUST-1346,27.27,Food_Dining,0.0123,iOS,0.96,109.06,0,0,0
TRX-003515,2025-03-06 14:51:00,CUST-1819,100.4,Online_Services,0.0123,iOS,0.99,66.68,0,0,0
TRX-003516,2025-01-20 00:10:00,CUST-1192,25.22,Transport,0.0123,Web_Browser,0.2,90.77,0,1,0
TRX-003517,2025-02-08 09:14:00,CUST-1434,14.19,Transport,0.0123,iOS,0.46,77.23,1,0,0
TRX-003518,2025-01-31 07:18:00,CUST-1350,19.42,Food_Dining,0.0123,Android,0.03,121.56,0,0,0
TRX-003519,2025-02-04 13:32:00,CUST-1366,418.54,Electronics,0.0123,iOS,0.9,156.37,0,0,0
TRX-003520,2025-03-30 05:56:00,CUST-1651,30.04,Online_Services,0.0123,Android,0.22,58.29,1,0,0
TRX-003521,2025-01-18 00:24:00,CUST-1639,25.67,Food_Dining,0.0123,iOS,0.36,49.59,1,1,0
TRX-003522,2025-03-09 18:25:00,CUST-1735,45.43,Groceries,0.0123,Android,0.17,98.67,1,0,0
TRX-003523,2025-01-26 18:55:00,CUST-1881,5.49,Transport,0.0123,Android,0.62,91.69,1,0,0
TRX-003524,2025-02-28 12:52:00,CUST-1874,62.88,Groceries,0.0123,Android,0.36,136.29,0,0,0
TRX-003525,2025-01-21 15:23:00,CUST-1531,22.51,Food_Dining,0.0123,iOS,0.96,124.81,0,0,0
TRX-003526,2025-02-21 17:35:00,CUST-1871,77.81,Online_Services,0.0123,Android,0.7,107.59,0,0,0
TRX-003527,2025-01-08 08:28:00,CUST-1060,18.01,Food_Dining,0.0123,Android,0.37,133.08,0,0,0
TRX-003528,2025-02-28 20:46:00,CUST-1089,9.1,Transport,0.0123,iOS,0.22,36.49,0,0,0
TRX-003529,2025-02-25 21:31:00,CUST-1992,62.36,Groceries,0.0123,iOS,0.36,134.87,0,0,0
TRX-003530,2025-02-18 02:07:00,CUST-1882,52.62,Online_Services,0.0123,Web_Browser,0.62,68.25,0,1,0
TRX-003531,2025-02-01 08:40:00,CUST-1601,34.51,Groceries,0.0123,iOS,0.23,71.75,1,0,0
TRX-003532,2025-03-08 14:30:00,CUST-1940,42.85,Online_Services,0.0123,Android,0.72,63.28,1,0,0
TRX-003533,2025-01-10 06:28:00,CUST-1465,56.04,Food_Dining,0.0123,Android,0.29,134.69,0,0,0
TRX-003534,2025-01-18 07:12:00,CUST-1389,40.17,Food_Dining,0.0123,Android,0.73,159.22,1,0,0
TRX-003535,2025-03-14 18:06:00,CUST-1050,87.48,Groceries,0.0123,Web_Browser,0.04,172.02,0,0,0
TRX-003536,2025-01-01 20:32:00,CUST-1492,98.86,Groceries,0.0123,Android,0.92,86.95,0,0,0
TRX-003537,2025-03-27 22:51:00,CUST-1885,13.1,Transport,0.0123,Android,0.15,85.72,0,0,0
TRX-003538,2025-03-09 17:14:00,CUST-1649,19.96,Food_Dining,0.0123,Android,0.2,92.88,1,0,0
TRX-003539,2025-02-12 15:05:00,CUST-1700,10.79,Transport,0.0123,Android,0.52,124.71,0,0,0
TRX-003540,2025-02-09 14:51:00,CUST-1579,22.19,Food_Dining,0.0123,iOS,0.12,83.31,1,0,0
TRX-003541,2025-01-25 12:05:00,CUST-1644,16.21,Food_Dining,0.0123,iOS,0.17,132.96,1,0,0
TRX-003542,2025-03-02 12:30:00,CUST-1710,38.97,Food_Dining,0.0123,iOS,0.07,86.08,1,0,0
TRX-003543,2025-03-20 17:37:00,CUST-1274,45.92,Food_Dining,4.8088,Android,0.0,117.56,0,0,0
TRX-003544,2025-03-13 01:12:00,CUST-1689,81.73,Groceries,0.0123,iOS,0.34,132.53,0,1,0
TRX-003545,2025-03-25 06:40:00,CUST-1491,1346.8,Luxury_Goods,0.0123,iOS,0.57,99.77,0,0,1
TRX-003546,2025-01-31 11:09:00,CUST-1065,72.81,Groceries,4.8088,iOS,0.59,122.06,0,0,0
TRX-003547,2025-01-06 11:33:00,CUST-1691,14.6,Food_Dining,0.0123,iOS,0.88,96.9,0,0,0
TRX-003548,2025-01-12 07:14:00,CUST-1880,37.69,Online_Services,0.0123,iOS,0.95,83.44,1,0,0
TRX-003549,2025-03-08 19:21:00,CUST-1448,19.63,Transport,0.0123,Android,0.34,152.82,1,0,0
TRX-003550,2025-03-19 16:40:00,CUST-1422,68.66,Groceries,0.0123,iOS,0.16,110.52,0,0,0
TRX-003551,2025-01-24 13:28:00,CUST-1923,29.35,Online_Services,0.0123,iOS,0.04,104.65,0,0,0
TRX-003552,2025-01-20 08:36:00,CUST-1352,61.98,Food_Dining,0.0123,Android,0.94,65.38,0,0,0
TRX-003553,2025-02-02 04:36:00,CUST-1060,21.81,Groceries,0.0123,iOS,0.38,45.49,1,1,0
TRX-003554,2025-03-30 21:59:00,CUST-1313,86.96,Food_Dining,0.0123,Android,0.88,105.42,1,0,0
TRX-003555,2025-02-13 09:01:00,CUST-1188,49.33,Food_Dining,0.0123,Android,0.42,10.97,0,0,0
TRX-003556,2025-01-11 09:42:00,CUST-1632,29.08,Food_Dining,0.0123,Android,0.86,98.95,1,0,0
TRX-003557,2025-02-01 04:34:00,CUST-1311,82.06,Groceries,0.0123,Android,0.46,114.85,1,1,0
TRX-003558,2025-01-12 21:02:00,CUST-1212,14.43,Online_Services,0.0123,Web_Browser,0.75,121.08,1,0,0
TRX-003559,2025-02-19 13:09:00,CUST-1399,48.99,Groceries,0.0123,iOS,0.46,123.87,0,0,0
TRX-003560,2025-03-22 20:42:00,CUST-1571,41.58,Food_Dining,0.0123,Android,0.49,61.66,1,0,0
TRX-003561,2025-01-15 06:30:00,CUST-1999,44.27,Groceries,0.0123,iOS,0.25,135.17,0,0,0
TRX-003562,2025-02-20 00:23:00,CUST-1071,54.01,Food_Dining,0.0123,iOS,0.6,149.4,0,1,0
TRX-003563,2025-02-22 13:17:00,CUST-1273,25.54,Transport,0.0123,Android,0.63,140.92,1,0,0
TRX-003564,2025-02-24 13:57:00,CUST-1739,6.06,Transport,0.0123,Android,0.2,143.07,0,0,0
TRX-003565,2025-01-04 02:27:00,CUST-1906,25.6,Food_Dining,0.0123,iOS,0.68,44.22,1,1,0
TRX-003566,2025-01-30 12:15:00,CUST-1017,39.17,Groceries,0.0123,Android,0.1,118.63,0,0,0
TRX-003567,2025-01-25 20:56:00,CUST-1273,624.42,Electronics,0.0123,Android,0.02,119.83,1,0,0
TRX-003568,2025-01-02 08:02:00,CUST-1075,420.44,Electronics,0.0123,Android,0.02,111.13,0,0,0
TRX-003569,2025-02-25 04:35:00,CUST-1616,32.42,Food_Dining,0.0123,Android,0.33,87.62,0,1,0
TRX-003570,2025-01-31 07:40:00,CUST-1802,19.47,Transport,0.0123,Android,0.42,92.8,0,0,0
TRX-003571,2025-02-05 20:13:00,CUST-1230,2834.52,Luxury_Goods,0.0123,iOS,0.9,111.93,0,0,1
TRX-003572,2025-01-23 00:21:00,CUST-1973,626.22,Electronics,0.0123,Web_Browser,0.86,123.24,0,1,1
TRX-003573,2025-03-31 13:41:00,CUST-1622,51.96,Food_Dining,0.0123,iOS,0.55,123.89,0,0,0
TRX-003574,2025-01-26 10:41:00,CUST-1481,68.39,Groceries,0.0123,iOS,0.63,95.85,1,0,0
TRX-003575,2025-01-22 18:31:00,CUST-1192,18.1,Food_Dining,0.0123,iOS,0.47,87.81,0,0,0
TRX-003576,2025-01-07 13:11:00,CUST-1138,15.77,Groceries,0.0123,Android,0.96,123.67,0,0,0
TRX-003577,2025-02-23 02:23:00,CUST-1084,54.96,Groceries,0.0123,Android,0.97,81.13,1,1,1
TRX-003578,2025-02-11 19:40:00,CUST-1316,15.82,Transport,0.0123,iOS,0.05,106.86,0,0,0
TRX-003579,2025-02-14 13:28:00,CUST-1595,36.39,Groceries,0.0123,iOS,0.69,95.93,0,0,0
TRX-003580,2025-02-14 15:12:00,CUST-1406,66.13,Groceries,0.0123,iOS,0.23,119.98,0,0,0
TRX-003581,2025-03-15 23:46:00,CUST-1012,32.96,Groceries,0.0123,Android,0.86,72.79,1,0,0
TRX-003582,2025-02-14 21:15:00,CUST-1604,12.17,Food_Dining,0.0123,iOS,0.99,103.28,0,0,0
TRX-003583,2025-03-15 10:02:00,CUST-1661,15.71,Transport,0.0123,Android,0.12,125.41,1,0,0
